player_id	total_recharge	total_withdraw	net_loss	loss_percent	recharge_tier
71011122	1300.00	0.00	1300.00	100.0	500-1999
71205725	1300.00	0.00	1300.00	100.0	500-1999
71651392	1300.00	0.00	1300.00	100.0	500-1999
71898492	1300.00	0.00	1300.00	100.0	500-1999
72407973	1300.00	0.00	1300.00	100.0	500-1999
73506384	1300.00	0.00	1300.00	100.0	500-1999
73582702	1300.00	0.00	1300.00	100.0	500-1999
75233475	1300.00	0.00	1300.00	100.0	500-1999
75274210	1300.00	0.00	1300.00	100.0	500-1999
76335290	1300.00	0.00	1300.00	100.0	500-1999
76571970	1300.00	0.00	1300.00	100.0	500-1999
77430455	1300.00	0.00	1300.00	100.0	500-1999
78431510	1300.00	0.00	1300.00	100.0	500-1999
79187409	1300.00	0.00	1300.00	100.0	500-1999
79434672	1300.00	0.00	1300.00	100.0	500-1999
79566051	1300.00	100.00	1200.00	92.3	500-1999
80281180	1300.00	0.00	1300.00	100.0	500-1999
80390344	1300.00	0.00	1300.00	100.0	500-1999
80808097	1300.00	0.00	1300.00	100.0	500-1999
81361032	1300.00	0.00	1300.00	100.0	500-1999
81581186	1300.00	114.00	1186.00	91.2	500-1999
81606208	1300.00	0.00	1300.00	100.0	500-1999
81710343	1300.00	0.00	1300.00	100.0	500-1999
82157569	1300.00	0.00	1300.00	100.0	500-1999
82200213	1300.00	0.00	1300.00	100.0	500-1999
82661228	1300.00	0.00	1300.00	100.0	500-1999
82876445	1300.00	0.00	1300.00	100.0	500-1999
83571372	1300.00	0.00	1300.00	100.0	500-1999
83752944	1300.00	0.00	1300.00	100.0	500-1999
83887848	1300.00	0.00	1300.00	100.0	500-1999
84456851	1300.00	0.00	1300.00	100.0	500-1999
84552782	1300.00	0.00	1300.00	100.0	500-1999
84707581	1300.00	0.00	1300.00	100.0	500-1999
84862529	1300.00	0.00	1300.00	100.0	500-1999
84863543	1300.00	0.00	1300.00	100.0	500-1999
86521883	1300.00	0.00	1300.00	100.0	500-1999
87443993	1300.00	0.00	1300.00	100.0	500-1999
272	1300.00	0.00	1300.00	100.0	500-1999
10019743	1300.00	0.00	1300.00	100.0	500-1999
11112223	1300.00	0.00	1300.00	100.0	500-1999
11303556	1300.00	0.00	1300.00	100.0	500-1999
11939444	1300.00	0.00	1300.00	100.0	500-1999
12083376	1300.00	0.00	1300.00	100.0	500-1999
12885319	1300.00	120.00	1180.00	90.8	500-1999
13267082	1300.00	0.00	1300.00	100.0	500-1999
14125717	1300.00	0.00	1300.00	100.0	500-1999
14929354	1300.00	0.00	1300.00	100.0	500-1999
14943352	1300.00	0.00	1300.00	100.0	500-1999
15234850	1300.00	0.00	1300.00	100.0	500-1999
15527727	1300.00	0.00	1300.00	100.0	500-1999
15994542	1300.00	0.00	1300.00	100.0	500-1999
16156721	1300.00	0.00	1300.00	100.0	500-1999
16319109	1300.00	0.00	1300.00	100.0	500-1999
16497656	1300.00	0.00	1300.00	100.0	500-1999
16822419	1300.00	0.00	1300.00	100.0	500-1999
17129313	1300.00	0.00	1300.00	100.0	500-1999
17420218	1300.00	0.00	1300.00	100.0	500-1999
18140805	1300.00	0.00	1300.00	100.0	500-1999
19294367	1300.00	0.00	1300.00	100.0	500-1999
19694003	1300.00	0.00	1300.00	100.0	500-1999
19911853	1300.00	0.00	1300.00	100.0	500-1999
19986106	1300.00	0.00	1300.00	100.0	500-1999
21871550	1300.00	0.00	1300.00	100.0	500-1999
24038618	1300.00	0.00	1300.00	100.0	500-1999
25178304	1300.00	0.00	1300.00	100.0	500-1999
25397134	1300.00	0.00	1300.00	100.0	500-1999
26845952	1300.00	0.00	1300.00	100.0	500-1999
28046472	1300.00	0.00	1300.00	100.0	500-1999
28470845	1300.00	0.00	1300.00	100.0	500-1999
28603918	1300.00	0.00	1300.00	100.0	500-1999
29831740	1300.00	0.00	1300.00	100.0	500-1999
29900703	1300.00	0.00	1300.00	100.0	500-1999
49686452	1300.00	0.00	1300.00	100.0	500-1999
49779307	1300.00	0.00	1300.00	100.0	500-1999
50019073	1300.00	0.00	1300.00	100.0	500-1999
50048801	1300.00	0.00	1300.00	100.0	500-1999
50379521	1300.00	0.00	1300.00	100.0	500-1999
50488396	1300.00	0.00	1300.00	100.0	500-1999
52308840	1300.00	0.00	1300.00	100.0	500-1999
52803188	1300.00	0.00	1300.00	100.0	500-1999
54432972	1300.00	0.00	1300.00	100.0	500-1999
54944270	1300.00	0.00	1300.00	100.0	500-1999
54952653	1300.00	0.00	1300.00	100.0	500-1999
55353792	1300.00	0.00	1300.00	100.0	500-1999
57183006	1300.00	0.00	1300.00	100.0	500-1999
57409858	1300.00	0.00	1300.00	100.0	500-1999
58831140	1300.00	0.00	1300.00	100.0	500-1999
59454989	1300.00	0.00	1300.00	100.0	500-1999
60215253	1300.00	0.00	1300.00	100.0	500-1999
60394343	1300.00	0.00	1300.00	100.0	500-1999
60430052	1300.00	0.00	1300.00	100.0	500-1999
61839857	1300.00	0.00	1300.00	100.0	500-1999
62237586	1300.00	0.00	1300.00	100.0	500-1999
62268353	1300.00	0.00	1300.00	100.0	500-1999
62580209	1300.00	0.00	1300.00	100.0	500-1999
62864688	1300.00	0.00	1300.00	100.0	500-1999
62914984	1300.00	0.00	1300.00	100.0	500-1999
64079793	1300.00	0.00	1300.00	100.0	500-1999
64857059	1300.00	0.00	1300.00	100.0	500-1999
64868766	1300.00	0.00	1300.00	100.0	500-1999
65751372	1300.00	0.00	1300.00	100.0	500-1999
65765529	1300.00	0.00	1300.00	100.0	500-1999
67754648	1300.00	0.00	1300.00	100.0	500-1999
68024767	1300.00	0.00	1300.00	100.0	500-1999
68418834	1300.00	0.00	1300.00	100.0	500-1999
68926938	1300.00	0.00	1300.00	100.0	500-1999
22349014	1299.00	0.00	1299.00	100.0	500-1999
40645224	1280.00	0.00	1280.00	100.0	500-1999
63463162	1270.00	0.00	1270.00	100.0	500-1999
49417717	1250.00	0.00	1250.00	100.0	500-1999
50991945	1250.00	0.00	1250.00	100.0	500-1999
54623163	1250.00	0.00	1250.00	100.0	500-1999
62968122	1250.00	0.00	1250.00	100.0	500-1999
20670132	1250.00	0.00	1250.00	100.0	500-1999
26082658	1250.00	0.00	1250.00	100.0	500-1999
78411932	1250.00	0.00	1250.00	100.0	500-1999
86843646	1250.00	118.00	1132.00	90.6	500-1999
94396359	1250.00	0.00	1250.00	100.0	500-1999
96462324	1250.00	0.00	1250.00	100.0	500-1999
37522273	1250.00	0.00	1250.00	100.0	500-1999
37813194	1250.00	0.00	1250.00	100.0	500-1999
47287756	1250.00	0.00	1250.00	100.0	500-1999
78844665	1244.00	0.00	1244.00	100.0	500-1999
79861636	1240.00	0.00	1240.00	100.0	500-1999
37715872	1240.00	0.00	1240.00	100.0	500-1999
63845537	1230.00	0.00	1230.00	100.0	500-1999
47401818	1229.00	0.00	1229.00	100.0	500-1999
69192927	1225.00	115.00	1110.00	90.6	500-1999
82956518	1220.00	0.00	1220.00	100.0	500-1999
85114169	1212.00	0.00	1212.00	100.0	500-1999
46630521	1210.00	0.00	1210.00	100.0	500-1999
79452307	1205.00	0.00	1205.00	100.0	500-1999
68648077	1205.00	0.00	1205.00	100.0	500-1999
49450177	1200.00	0.00	1200.00	100.0	500-1999
49569190	1200.00	0.00	1200.00	100.0	500-1999
50050400	1200.00	0.00	1200.00	100.0	500-1999
50752452	1200.00	0.00	1200.00	100.0	500-1999
52593828	1200.00	0.00	1200.00	100.0	500-1999
52777163	1200.00	0.00	1200.00	100.0	500-1999
52811835	1200.00	0.00	1200.00	100.0	500-1999
52993540	1200.00	0.00	1200.00	100.0	500-1999
54215420	1200.00	0.00	1200.00	100.0	500-1999
54800338	1200.00	0.00	1200.00	100.0	500-1999
54882531	1200.00	0.00	1200.00	100.0	500-1999
55109296	1200.00	0.00	1200.00	100.0	500-1999
55270321	1200.00	100.00	1100.00	91.7	500-1999
56367351	1200.00	0.00	1200.00	100.0	500-1999
56374589	1200.00	0.00	1200.00	100.0	500-1999
56484104	1200.00	0.00	1200.00	100.0	500-1999
56539042	1200.00	0.00	1200.00	100.0	500-1999
57142193	1200.00	0.00	1200.00	100.0	500-1999
57763906	1200.00	0.00	1200.00	100.0	500-1999
57925728	1200.00	0.00	1200.00	100.0	500-1999
59456039	1200.00	0.00	1200.00	100.0	500-1999
59827565	1200.00	0.00	1200.00	100.0	500-1999
60049573	1200.00	0.00	1200.00	100.0	500-1999
60217408	1200.00	0.00	1200.00	100.0	500-1999
60387295	1200.00	0.00	1200.00	100.0	500-1999
60641768	1200.00	0.00	1200.00	100.0	500-1999
61012068	1200.00	0.00	1200.00	100.0	500-1999
62604662	1200.00	0.00	1200.00	100.0	500-1999
63082558	1200.00	0.00	1200.00	100.0	500-1999
63237405	1200.00	0.00	1200.00	100.0	500-1999
63307122	1200.00	0.00	1200.00	100.0	500-1999
64417179	1200.00	0.00	1200.00	100.0	500-1999
65261522	1200.00	0.00	1200.00	100.0	500-1999
65503095	1200.00	0.00	1200.00	100.0	500-1999
65631664	1200.00	0.00	1200.00	100.0	500-1999
65633483	1200.00	0.00	1200.00	100.0	500-1999
65866509	1200.00	0.00	1200.00	100.0	500-1999
67251393	1200.00	0.00	1200.00	100.0	500-1999
68287161	1200.00	0.00	1200.00	100.0	500-1999
70089688	1200.00	0.00	1200.00	100.0	500-1999
70168221	1200.00	0.00	1200.00	100.0	500-1999
71020768	1200.00	0.00	1200.00	100.0	500-1999
71040545	1200.00	0.00	1200.00	100.0	500-1999
72378649	1200.00	0.00	1200.00	100.0	500-1999
72435665	1200.00	0.00	1200.00	100.0	500-1999
73046839	1200.00	0.00	1200.00	100.0	500-1999
73396911	1200.00	0.00	1200.00	100.0	500-1999
74017851	1200.00	0.00	1200.00	100.0	500-1999
74311194	1200.00	0.00	1200.00	100.0	500-1999
74933998	1200.00	0.00	1200.00	100.0	500-1999
75020345	1200.00	0.00	1200.00	100.0	500-1999
75440460	1200.00	0.00	1200.00	100.0	500-1999
77457213	1200.00	0.00	1200.00	100.0	500-1999
77607573	1200.00	0.00	1200.00	100.0	500-1999
77911380	1200.00	0.00	1200.00	100.0	500-1999
79102638	1200.00	0.00	1200.00	100.0	500-1999
79212944	1200.00	0.00	1200.00	100.0	500-1999
79872536	1200.00	0.00	1200.00	100.0	500-1999
80119987	1200.00	0.00	1200.00	100.0	500-1999
80274432	1200.00	0.00	1200.00	100.0	500-1999
80648983	1200.00	0.00	1200.00	100.0	500-1999
80946601	1200.00	0.00	1200.00	100.0	500-1999
81019339	1200.00	0.00	1200.00	100.0	500-1999
81627752	1200.00	0.00	1200.00	100.0	500-1999
81663177	1200.00	0.00	1200.00	100.0	500-1999
82030292	1200.00	0.00	1200.00	100.0	500-1999
82059180	1200.00	0.00	1200.00	100.0	500-1999
82191378	1200.00	0.00	1200.00	100.0	500-1999
82336925	1200.00	0.00	1200.00	100.0	500-1999
83014256	1200.00	0.00	1200.00	100.0	500-1999
84385690	1200.00	0.00	1200.00	100.0	500-1999
84791387	1200.00	0.00	1200.00	100.0	500-1999
85557753	1200.00	0.00	1200.00	100.0	500-1999
85986624	1200.00	0.00	1200.00	100.0	500-1999
86044608	1200.00	0.00	1200.00	100.0	500-1999
86379602	1200.00	0.00	1200.00	100.0	500-1999
86397445	1200.00	0.00	1200.00	100.0	500-1999
86422339	1200.00	0.00	1200.00	100.0	500-1999
86499096	1200.00	0.00	1200.00	100.0	500-1999
86849743	1200.00	0.00	1200.00	100.0	500-1999
87048183	1200.00	0.00	1200.00	100.0	500-1999
30258680	1200.00	0.00	1200.00	100.0	500-1999
31926843	1200.00	0.00	1200.00	100.0	500-1999
31951330	1200.00	0.00	1200.00	100.0	500-1999
33630519	1200.00	0.00	1200.00	100.0	500-1999
33940251	1200.00	0.00	1200.00	100.0	500-1999
34128889	1200.00	0.00	1200.00	100.0	500-1999
34296228	1200.00	0.00	1200.00	100.0	500-1999
34355437	1200.00	0.00	1200.00	100.0	500-1999
34958725	1200.00	0.00	1200.00	100.0	500-1999
35626098	1200.00	0.00	1200.00	100.0	500-1999
35652519	1200.00	0.00	1200.00	100.0	500-1999
35732332	1200.00	0.00	1200.00	100.0	500-1999
35902688	1200.00	0.00	1200.00	100.0	500-1999
36422070	1200.00	0.00	1200.00	100.0	500-1999
37239866	1200.00	0.00	1200.00	100.0	500-1999
37726200	1200.00	0.00	1200.00	100.0	500-1999
37971813	1200.00	0.00	1200.00	100.0	500-1999
38156365	1200.00	0.00	1200.00	100.0	500-1999
38322954	1200.00	0.00	1200.00	100.0	500-1999
38869768	1200.00	0.00	1200.00	100.0	500-1999
38874266	1200.00	0.00	1200.00	100.0	500-1999
39261803	1200.00	0.00	1200.00	100.0	500-1999
39323193	1200.00	0.00	1200.00	100.0	500-1999
40090052	1200.00	0.00	1200.00	100.0	500-1999
40474140	1200.00	0.00	1200.00	100.0	500-1999
41264152	1200.00	0.00	1200.00	100.0	500-1999
41330255	1200.00	0.00	1200.00	100.0	500-1999
41686433	1200.00	0.00	1200.00	100.0	500-1999
43481826	1200.00	0.00	1200.00	100.0	500-1999
43555872	1200.00	0.00	1200.00	100.0	500-1999
43910680	1200.00	0.00	1200.00	100.0	500-1999
44593431	1200.00	0.00	1200.00	100.0	500-1999
44852402	1200.00	0.00	1200.00	100.0	500-1999
45931418	1200.00	0.00	1200.00	100.0	500-1999
46816288	1200.00	0.00	1200.00	100.0	500-1999
48366074	1200.00	0.00	1200.00	100.0	500-1999
48951420	1200.00	0.00	1200.00	100.0	500-1999
11138431	1200.00	0.00	1200.00	100.0	500-1999
11149853	1200.00	0.00	1200.00	100.0	500-1999
11358644	1200.00	0.00	1200.00	100.0	500-1999
11829483	1200.00	0.00	1200.00	100.0	500-1999
12490098	1200.00	0.00	1200.00	100.0	500-1999
13188000	1200.00	0.00	1200.00	100.0	500-1999
13244560	1200.00	0.00	1200.00	100.0	500-1999
13263921	1200.00	0.00	1200.00	100.0	500-1999
13599328	1200.00	0.00	1200.00	100.0	500-1999
14333107	1200.00	0.00	1200.00	100.0	500-1999
14976293	1200.00	0.00	1200.00	100.0	500-1999
17127324	1200.00	0.00	1200.00	100.0	500-1999
17537045	1200.00	0.00	1200.00	100.0	500-1999
17894604	1200.00	0.00	1200.00	100.0	500-1999
18582779	1200.00	0.00	1200.00	100.0	500-1999
19683657	1200.00	0.00	1200.00	100.0	500-1999
19912129	1200.00	0.00	1200.00	100.0	500-1999
20229449	1200.00	0.00	1200.00	100.0	500-1999
20552250	1200.00	0.00	1200.00	100.0	500-1999
20912966	1200.00	0.00	1200.00	100.0	500-1999
21030173	1200.00	0.00	1200.00	100.0	500-1999
21329019	1200.00	0.00	1200.00	100.0	500-1999
21364079	1200.00	0.00	1200.00	100.0	500-1999
22352053	1200.00	0.00	1200.00	100.0	500-1999
22474274	1200.00	0.00	1200.00	100.0	500-1999
23204599	1200.00	0.00	1200.00	100.0	500-1999
23385034	1200.00	0.00	1200.00	100.0	500-1999
23764528	1200.00	116.00	1084.00	90.3	500-1999
23905587	1200.00	0.00	1200.00	100.0	500-1999
25341576	1200.00	0.00	1200.00	100.0	500-1999
26348186	1200.00	0.00	1200.00	100.0	500-1999
26460454	1200.00	0.00	1200.00	100.0	500-1999
27344181	1200.00	0.00	1200.00	100.0	500-1999
27733090	1200.00	0.00	1200.00	100.0	500-1999
28431022	1200.00	0.00	1200.00	100.0	500-1999
29182559	1200.00	0.00	1200.00	100.0	500-1999
29561267	1200.00	0.00	1200.00	100.0	500-1999
29733034	1200.00	0.00	1200.00	100.0	500-1999
88117060	1200.00	0.00	1200.00	100.0	500-1999
88865621	1200.00	0.00	1200.00	100.0	500-1999
88987534	1200.00	0.00	1200.00	100.0	500-1999
90797330	1200.00	0.00	1200.00	100.0	500-1999
90807427	1200.00	0.00	1200.00	100.0	500-1999
91543343	1200.00	0.00	1200.00	100.0	500-1999
92361608	1200.00	0.00	1200.00	100.0	500-1999
92675084	1200.00	100.00	1100.00	91.7	500-1999
92765813	1200.00	0.00	1200.00	100.0	500-1999
92840920	1200.00	0.00	1200.00	100.0	500-1999
92966563	1200.00	0.00	1200.00	100.0	500-1999
93731326	1200.00	0.00	1200.00	100.0	500-1999
94163026	1200.00	0.00	1200.00	100.0	500-1999
94268573	1200.00	0.00	1200.00	100.0	500-1999
94411591	1200.00	0.00	1200.00	100.0	500-1999
95327399	1200.00	0.00	1200.00	100.0	500-1999
95415244	1200.00	0.00	1200.00	100.0	500-1999
96148382	1200.00	0.00	1200.00	100.0	500-1999
96523612	1200.00	0.00	1200.00	100.0	500-1999
96826311	1200.00	0.00	1200.00	100.0	500-1999
97628297	1200.00	0.00	1200.00	100.0	500-1999
97719570	1200.00	0.00	1200.00	100.0	500-1999
98221346	1200.00	0.00	1200.00	100.0	500-1999
98622887	1200.00	0.00	1200.00	100.0	500-1999
98679325	1200.00	0.00	1200.00	100.0	500-1999
98687826	1200.00	0.00	1200.00	100.0	500-1999
99075382	1200.00	0.00	1200.00	100.0	500-1999
99222897	1200.00	0.00	1200.00	100.0	500-1999
99299633	1200.00	0.00	1200.00	100.0	500-1999
99744013	1200.00	0.00	1200.00	100.0	500-1999
99904122	1200.00	0.00	1200.00	100.0	500-1999
34578345	1199.00	0.00	1199.00	100.0	500-1999
69134874	1196.00	0.00	1196.00	100.0	500-1999
42118574	1195.00	0.00	1195.00	100.0	500-1999
48957575	1195.00	0.00	1195.00	100.0	500-1999
38411756	1190.00	0.00	1190.00	100.0	500-1999
65795472	1190.00	0.00	1190.00	100.0	500-1999
68635053	1180.00	0.00	1180.00	100.0	500-1999
48270386	1180.00	0.00	1180.00	100.0	500-1999
43859297	1178.00	0.00	1178.00	100.0	500-1999
16840678	1176.00	0.00	1176.00	100.0	500-1999
53325231	1175.00	0.00	1175.00	100.0	500-1999
62389686	1160.00	0.00	1160.00	100.0	500-1999
73916630	1160.00	0.00	1160.00	100.0	500-1999
77677014	1160.00	0.00	1160.00	100.0	500-1999
96542474	1160.00	0.00	1160.00	100.0	500-1999
56296496	1154.00	0.00	1154.00	100.0	500-1999
55354819	1150.00	0.00	1150.00	100.0	500-1999
10993193	1150.00	0.00	1150.00	100.0	500-1999
19714243	1150.00	0.00	1150.00	100.0	500-1999
21597512	1150.00	0.00	1150.00	100.0	500-1999
71304545	1150.00	0.00	1150.00	100.0	500-1999
77604189	1150.00	0.00	1150.00	100.0	500-1999
33522488	1150.00	0.00	1150.00	100.0	500-1999
43553157	1150.00	0.00	1150.00	100.0	500-1999
43591855	1150.00	0.00	1150.00	100.0	500-1999
46884366	1150.00	0.00	1150.00	100.0	500-1999
22317924	1145.00	0.00	1145.00	100.0	500-1999
29687032	1140.00	100.00	1040.00	91.2	500-1999
35369112	1140.00	0.00	1140.00	100.0	500-1999
64068231	1138.00	0.00	1138.00	100.0	500-1999
53247750	1130.00	0.00	1130.00	100.0	500-1999
90650677	1130.00	0.00	1130.00	100.0	500-1999
41931336	1128.00	0.00	1128.00	100.0	500-1999
33912071	1126.00	0.00	1126.00	100.0	500-1999
69512860	1126.00	0.00	1126.00	100.0	500-1999
64878863	1125.00	0.00	1125.00	100.0	500-1999
92002625	1120.00	0.00	1120.00	100.0	500-1999
11580163	1120.00	0.00	1120.00	100.0	500-1999
19997396	1120.00	0.00	1120.00	100.0	500-1999
65062829	1115.00	0.00	1115.00	100.0	500-1999
1302	1101.00	0.00	1101.00	100.0	500-1999
89760942	1101.00	0.00	1101.00	100.0	500-1999
95196206	1101.00	0.00	1101.00	100.0	500-1999
47804028	1101.00	0.00	1101.00	100.0	500-1999
30678419	1100.00	0.00	1100.00	100.0	500-1999
31503027	1100.00	0.00	1100.00	100.0	500-1999
31591829	1100.00	0.00	1100.00	100.0	500-1999
31661882	1100.00	0.00	1100.00	100.0	500-1999
31788063	1100.00	0.00	1100.00	100.0	500-1999
32461519	1100.00	110.00	990.00	90.0	500-1999
33618497	1100.00	0.00	1100.00	100.0	500-1999
34418928	1100.00	0.00	1100.00	100.0	500-1999
36050434	1100.00	0.00	1100.00	100.0	500-1999
36879557	1100.00	0.00	1100.00	100.0	500-1999
37853475	1100.00	0.00	1100.00	100.0	500-1999
37895739	1100.00	0.00	1100.00	100.0	500-1999
38524675	1100.00	0.00	1100.00	100.0	500-1999
38576384	1100.00	0.00	1100.00	100.0	500-1999
39504922	1100.00	0.00	1100.00	100.0	500-1999
39715665	1100.00	0.00	1100.00	100.0	500-1999
39919722	1100.00	0.00	1100.00	100.0	500-1999
39996311	1100.00	0.00	1100.00	100.0	500-1999
40251049	1100.00	0.00	1100.00	100.0	500-1999
41270033	1100.00	0.00	1100.00	100.0	500-1999
41930036	1100.00	0.00	1100.00	100.0	500-1999
42324555	1100.00	0.00	1100.00	100.0	500-1999
42621141	1100.00	0.00	1100.00	100.0	500-1999
42736092	1100.00	0.00	1100.00	100.0	500-1999
42786510	1100.00	0.00	1100.00	100.0	500-1999
43461924	1100.00	0.00	1100.00	100.0	500-1999
43734184	1100.00	0.00	1100.00	100.0	500-1999
43840399	1100.00	0.00	1100.00	100.0	500-1999
44892880	1100.00	0.00	1100.00	100.0	500-1999
45025243	1100.00	0.00	1100.00	100.0	500-1999
45609718	1100.00	0.00	1100.00	100.0	500-1999
45800657	1100.00	0.00	1100.00	100.0	500-1999
46179058	1100.00	0.00	1100.00	100.0	500-1999
47001955	1100.00	0.00	1100.00	100.0	500-1999
47025351	1100.00	0.00	1100.00	100.0	500-1999
48915742	1100.00	0.00	1100.00	100.0	500-1999
1753	1100.00	0.00	1100.00	100.0	500-1999
10153159	1100.00	0.00	1100.00	100.0	500-1999
10698956	1100.00	0.00	1100.00	100.0	500-1999
10760697	1100.00	0.00	1100.00	100.0	500-1999
11184663	1100.00	0.00	1100.00	100.0	500-1999
11271253	1100.00	0.00	1100.00	100.0	500-1999
11341741	1100.00	0.00	1100.00	100.0	500-1999
11394711	1100.00	0.00	1100.00	100.0	500-1999
11691905	1100.00	110.00	990.00	90.0	500-1999
11721058	1100.00	0.00	1100.00	100.0	500-1999
12063681	1100.00	0.00	1100.00	100.0	500-1999
12662877	1100.00	0.00	1100.00	100.0	500-1999
13554181	1100.00	0.00	1100.00	100.0	500-1999
13864425	1100.00	0.00	1100.00	100.0	500-1999
13900097	1100.00	0.00	1100.00	100.0	500-1999
14329893	1100.00	0.00	1100.00	100.0	500-1999
14591887	1100.00	0.00	1100.00	100.0	500-1999
14629589	1100.00	0.00	1100.00	100.0	500-1999
14712281	1100.00	0.00	1100.00	100.0	500-1999
15624127	1100.00	0.00	1100.00	100.0	500-1999
16447822	1100.00	0.00	1100.00	100.0	500-1999
16467615	1100.00	0.00	1100.00	100.0	500-1999
16475328	1100.00	0.00	1100.00	100.0	500-1999
16637994	1100.00	0.00	1100.00	100.0	500-1999
16942148	1100.00	0.00	1100.00	100.0	500-1999
17167911	1100.00	0.00	1100.00	100.0	500-1999
17236951	1100.00	0.00	1100.00	100.0	500-1999
18082599	1100.00	102.00	998.00	90.7	500-1999
18658043	1100.00	0.00	1100.00	100.0	500-1999
19793343	1100.00	0.00	1100.00	100.0	500-1999
20300438	1100.00	0.00	1100.00	100.0	500-1999
20602831	1100.00	0.00	1100.00	100.0	500-1999
21348009	1100.00	0.00	1100.00	100.0	500-1999
21495765	1100.00	0.00	1100.00	100.0	500-1999
21944747	1100.00	0.00	1100.00	100.0	500-1999
22176434	1100.00	0.00	1100.00	100.0	500-1999
22431652	1100.00	0.00	1100.00	100.0	500-1999
23497211	1100.00	0.00	1100.00	100.0	500-1999
24966779	1100.00	0.00	1100.00	100.0	500-1999
25001720	1100.00	0.00	1100.00	100.0	500-1999
25634761	1100.00	0.00	1100.00	100.0	500-1999
26058245	1100.00	0.00	1100.00	100.0	500-1999
27217001	1100.00	0.00	1100.00	100.0	500-1999
27918577	1100.00	0.00	1100.00	100.0	500-1999
28380859	1100.00	0.00	1100.00	100.0	500-1999
28434475	1100.00	0.00	1100.00	100.0	500-1999
28511542	1100.00	0.00	1100.00	100.0	500-1999
28889240	1100.00	0.00	1100.00	100.0	500-1999
29326864	1100.00	0.00	1100.00	100.0	500-1999
29634651	1100.00	101.00	999.00	90.8	500-1999
29708202	1100.00	0.00	1100.00	100.0	500-1999
68964001	1100.00	0.00	1100.00	100.0	500-1999
69343537	1100.00	0.00	1100.00	100.0	500-1999
70483578	1100.00	0.00	1100.00	100.0	500-1999
70682102	1100.00	0.00	1100.00	100.0	500-1999
70855844	1100.00	0.00	1100.00	100.0	500-1999
71009428	1100.00	0.00	1100.00	100.0	500-1999
71153934	1100.00	0.00	1100.00	100.0	500-1999
71296415	1100.00	0.00	1100.00	100.0	500-1999
71567135	1100.00	0.00	1100.00	100.0	500-1999
73647444	1100.00	0.00	1100.00	100.0	500-1999
73802236	1100.00	0.00	1100.00	100.0	500-1999
73822683	1100.00	0.00	1100.00	100.0	500-1999
74486807	1100.00	0.00	1100.00	100.0	500-1999
75044626	1100.00	0.00	1100.00	100.0	500-1999
75421764	1100.00	0.00	1100.00	100.0	500-1999
75585554	1100.00	0.00	1100.00	100.0	500-1999
75704545	1100.00	0.00	1100.00	100.0	500-1999
75715264	1100.00	0.00	1100.00	100.0	500-1999
76730102	1100.00	0.00	1100.00	100.0	500-1999
77987554	1100.00	0.00	1100.00	100.0	500-1999
78034113	1100.00	0.00	1100.00	100.0	500-1999
78329698	1100.00	0.00	1100.00	100.0	500-1999
78527334	1100.00	0.00	1100.00	100.0	500-1999
78773290	1100.00	0.00	1100.00	100.0	500-1999
78792706	1100.00	0.00	1100.00	100.0	500-1999
78939758	1100.00	0.00	1100.00	100.0	500-1999
79777756	1100.00	100.00	1000.00	90.9	500-1999
81532783	1100.00	0.00	1100.00	100.0	500-1999
82417215	1100.00	0.00	1100.00	100.0	500-1999
83016148	1100.00	0.00	1100.00	100.0	500-1999
83100275	1100.00	0.00	1100.00	100.0	500-1999
83403459	1100.00	0.00	1100.00	100.0	500-1999
83507309	1100.00	110.00	990.00	90.0	500-1999
83666911	1100.00	0.00	1100.00	100.0	500-1999
84122817	1100.00	0.00	1100.00	100.0	500-1999
84178844	1100.00	0.00	1100.00	100.0	500-1999
84908608	1100.00	0.00	1100.00	100.0	500-1999
84912020	1100.00	0.00	1100.00	100.0	500-1999
85247396	1100.00	0.00	1100.00	100.0	500-1999
85458404	1100.00	0.00	1100.00	100.0	500-1999
85999320	1100.00	0.00	1100.00	100.0	500-1999
86771654	1100.00	0.00	1100.00	100.0	500-1999
86957143	1100.00	0.00	1100.00	100.0	500-1999
87318224	1100.00	0.00	1100.00	100.0	500-1999
87446876	1100.00	0.00	1100.00	100.0	500-1999
87508531	1100.00	0.00	1100.00	100.0	500-1999
49112584	1100.00	0.00	1100.00	100.0	500-1999
49909878	1100.00	0.00	1100.00	100.0	500-1999
50896957	1100.00	0.00	1100.00	100.0	500-1999
51063858	1100.00	0.00	1100.00	100.0	500-1999
51277098	1100.00	105.00	995.00	90.5	500-1999
51704146	1100.00	0.00	1100.00	100.0	500-1999
52305200	1100.00	0.00	1100.00	100.0	500-1999
52615446	1100.00	0.00	1100.00	100.0	500-1999
53264669	1100.00	0.00	1100.00	100.0	500-1999
53302014	1100.00	0.00	1100.00	100.0	500-1999
53600793	1100.00	0.00	1100.00	100.0	500-1999
53911648	1100.00	0.00	1100.00	100.0	500-1999
54541176	1100.00	0.00	1100.00	100.0	500-1999
54915790	1100.00	0.00	1100.00	100.0	500-1999
54965540	1100.00	0.00	1100.00	100.0	500-1999
55082397	1100.00	0.00	1100.00	100.0	500-1999
55886506	1100.00	0.00	1100.00	100.0	500-1999
56065430	1100.00	0.00	1100.00	100.0	500-1999
56253314	1100.00	0.00	1100.00	100.0	500-1999
56751999	1100.00	0.00	1100.00	100.0	500-1999
